image_url,version,score,tag,id
https://st.kakaocdn.net/product/gift/product/20200404093516_4951d5959993470a8c3aee7612d69060,vikingr_soft_adult_v24_05_25,0.9999997615814208,SOFT_ADULT,1270705
https://st.kakaocdn.net/product/gift/product/20200814111058_6d0a021c1edc4e34a998bbd116f2e133.jpg,vikingr_soft_adult_v24_05_25,0.9704382419586182,SOFT_ADULT,2132435
https://st.kakaocdn.net/product/gift/product/20200915131053_1f7b04d2f73243e4b4232a6ca2bbce3a.jpg,vikingr_soft_adult_v24_05_25,0.9999902248382568,SOFT_ADULT,1372472
https://st.kakaocdn.net/product/gift/product/20200403182516_e930c4834c374adc97861359a9eb360e,vikingr_soft_adult_v24_05_25,7.70561825902405e-07,정상,557466
https://st.kakaocdn.net/product/gift/product/OPwECGRDycdUbcRBDOeH1g/x5M8utZJ6_Sm43tNWhRQ5xYFQeN17eAxozyvx-Q6ZTo.jpg,vikingr_soft_adult_v24_05_25,0.0007883057114668,정상,9638824
https://st.kakaocdn.net/product/gift/product/TZYnLE8t8aTdYqdLE1YCTw/tv_-vGDRRgoF9_j8iUiLy8qDBIXNkGVKYM4SrUFeCHU.jpg,vikingr_soft_adult_v24_05_25,0.0078332424163818,정상,6804850
https://st.kakaocdn.net/product/gift/product/TZYnLE8t8aTdYqdLE1YCTw/x8FIc9SWOVd1_BCwP1gIqOwtARQQnIYhdjzq59keZ1U.jpg,vikingr_soft_adult_v24_05_25,7.196373917395249e-05,정상,6804848
https://st.kakaocdn.net/product/gift/product/TZYnLE8t8aTdYqdLE1YCTw/_rqpnd74CEwlmQcZWS7ZWeh93R3pRjxNW5cwfAjR6_o.jpg,vikingr_soft_adult_v24_05_25,5.777473610635297e-09,정상,6804817
https://st.kakaocdn.net/product/gift/product/y29ROOeKyyftcs8NxEgtAw/PzyCp7zQCiEmEzrz_yiS9WX-MSSnpoxQvsCvF9x-Ttk,vikingr_soft_adult_v24_05_25,0.0015102165052667,정상,10148185
https://st.kakaocdn.net/product/gift/product/y29ROOeKyyftcs8NxEgtAw/RXHqoBXqhSuYaE7_bPLB8OVFNCd36CfgWeeXjx_sbCc,vikingr_soft_adult_v24_05_25,0.0001064490643329,정상,9814015
https://st.kakaocdn.net/product/gift/product/y29ROOeKyyftcs8NxEgtAw/-fzMfsBICoT3hXD8ECpIMnIIg-jTxqfbnixj2BVWTR8,vikingr_soft_adult_v24_05_25,2.199230266342056e-06,정상,9814493
https://st.kakaocdn.net/product/gift/product/y29ROOeKyyftcs8NxEgtAw/JLS5oGYtgg5O8DQbjXN4MOdIX6G0LKH-97sfIgM6g58,vikingr_soft_adult_v24_05_25,1.370695281366352e-05,정상,9777659
https://st.kakaocdn.net/product/gift/product/y29ROOeKyyftcs8NxEgtAw/CRK3BBaCVMH9yofk8StRexlOjDMNJnsebZ8EK5D8_38,vikingr_soft_adult_v24_05_25,9.967298683477566e-05,정상,10125607
https://st.kakaocdn.net/product/gift/product/y29ROOeKyyftcs8NxEgtAw/EVZimHbgfwCmjzRy6qTmAqgJXDFm_WkMTgOd8_iJaQo,vikingr_soft_adult_v24_05_25,1.8735931917035489e-06,정상,10125608
https://st.kakaocdn.net/product/gift/product/20240807095747_343dde348e2c4efd8212e2b4e3f4ae15.JPG,vikingr_soft_adult_v24_05_25,7.620932507279576e-08,정상,8047104
